工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5999486,列车ATO模式下过冲,工作完成,12A02-1242,12A02-1242,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-31-22.01.00,2023-08-01-22.00.00,1439,1,,控制,,,故障,不影响运营,查无原因,工作令号:十二临-2023-07-08 1242# 122521 22:01 十二号线爱国路站上行 列车ATO模式下过冲。（OA）,2023-8-1 经对车辆数据分析，列车进站前（时速4km/h以上）制动系统制正常跟随ATC需求的22.5%常用制动，制动力输出正常；列车速度低于4km/h时，在车辆准备跟随ATC需求的48.5%常用制动时，列车快速制动手动施加（快速制动持续0.3秒），列车跟随ATC常用制动被打断，并开始响应快速制动要求，但是由于快速制动施加施加过短，列车未完全发挥出快速制动力，整体制动力低于正常跟随状态下的48.5%常用制动需求制动力；在快速制动退出后，列车再次开始重新跟随ATC需求的常用制动，从20.5%制动需求开始跟随，并响应常用制动；在车辆准备跟随ATC需求的63.4%常用制动时（最后停车阶段为83%制动需求），列车快速制动再次手动施加（快速制动持续1.6秒），列车再次中断ATC常用制动，并开始响应快速制动，由于快速制动的完全响应的设计时间为1.9秒，1.6秒的快速制动未完全达到快速制动的效果。同时由于两次快速制动的施加，打断了列车跟随ATC需求的大制动，并增加了快速制动的响应时间，导致列车整体制动力不足。 综上确认列车制动系统功能正常，由于在停车区端，多次快速操作快速制动，列车在响应快速制动的时间内，错过正常跟随的大级别制动，导致列车制动力不足，并引发过冲。 2023-8-2 今日联合通号进行试车线ATO模式试车，列车状态正常。,N,N,,,,
5999630,日光灯不亮,结束,12A01-1204,12A01-1204,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-31-21.00.00,2023-07-31-23.00.00,120,1,维修四部,辅助功能,照明设备,照明组件,36W荧光灯损坏,不影响运营,已更换,工作令号:十二日-2023-07-31 1204# 120223 M2 4门上日光灯不亮。,2023-07-31 更换日光灯灯管（短）后正常。（备件来自金桥基地自备仓库）,Y,N,,,,
5999260,摄像头无录像,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-17.30.00,2023-07-31-18.30.00,60,1,维修四部,乘客信息（PIS）,媒体播放系统,媒体控制器,失效/损坏,不影响运营,已更换,工作令号:金均2023-7-40 1233# 121953 M1车客室摄像头无录像。,2023-7-31 检查更换1个新的媒体控制器后，M1客室摄像头录像恢复正常。 JV码：12A01-F-00146-R 零部件序列号（旧件）：10179 零部件序列号（新件）：10214,Y,N,,,,
5999225,内部风扇不转,结束,12A01-1216,12A01-1216,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-07-31-14.00.00,2023-07-31-15.00.00,60,1,维修四部,辅助供电,输出电路,内部风扇,损坏,,,工作令号:金均-2023-7-41 1216# 120922 PH箱MCM侧内部风扇不转。 1216# 120952 PH箱MCM侧内部风扇不转。,2023-7-31 更换两个内部风扇后正常。 JV号：12A01-F-02049,Y,N,,,,
5999201,液压减震器有磨痕,结束,12A01-1216,12A01-1216,RS-12-05,维修四部（12#）检修一班,故障修工单,2023-07-31-13.00.00,2023-07-31-14.00.00,60,1,维修四部,牵引,受流设备,,故障,不影响运营,已更换,工作令号:金均-2023-7-41 1216# 120952 受电弓液压减震器落弓时有异声减震器下侧有磨痕。,2023-7-31 更换一个液压减震器后正常。 JV号：12A01-R-00323,Y,N,,,,
5999213,空调方孔锁保护盖损坏,结束,12A03-12072,12A03-12072,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-07-31-13.00.00,2023-07-31-14.00.00,60,1,维修四部,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:金均-2023-7-75 12072# 全列车共有39个空调方孔锁保护盖损坏。,2023-7-31 更换拉紧空调方孔锁保护盖39个后，恢复正常。,Y,N,,,,
5961670,12A01均衡修7,结束,12A01-1216,12A01-1216,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-07-31-12.00.00,2023-07-31-18.30.00,510,14,,,,,,,,工作令号： 金均-2023-7-41,1216#均修7按规定完成各项作业，列车上试车线正常，动调完成。 1216# 120952 受电弓液压减震器落弓时有异声减震器下侧有磨痕。详见故障报单：5999201 1216# 120922 PH箱MCM侧内部风扇不转。详见故障报单：5999225 1216# 120952 PH箱MCM侧内部风扇不转。详见故障报单：5999225 暂不领用辅料包。,N,N,,,,
5962432,12A03均衡修7,结束,12A03-12072,12A03-12072,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-07-31-12.00.00,2023-07-31-19.00.00,540,14,,,,,,,,工作令号： 金均-2023-7-75,12072# 均7修按规定完成各项作业，列车上试车线正常，动调完成。 12072# 全列车共有39个空调方孔锁保护盖损坏。 详见子工单号： 5999213 暂未领用辅料包,N,N,,,,
5998818,受电弓升弓气缸泄漏,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-10.00.00,2023-07-31-11.30.00,90,1,维修四部,牵引,受流设备,升弓气缸,泄漏,不影响运营,已更换,工作令号: 金均-2023-7-40 1233# 121942 MP1 车受电弓升弓气缸缓冲调节螺丝处漏气。,2023-7-31 更换一个新的 O 型圈后恢复正常。 JV码：12A01-R-01903,Y,N,,,,
5999172,受电弓传感器坏,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-10.00.00,2023-07-31-13.00.00,180,1,维修四部,牵引,受流设备,受电弓位置传感器,损坏,不影响运营,已更换,工作令号:金均2023-7-40 1233# 121942MP1受电弓落弓位置传感器坏。,2023-7-31 更换一个新的落弓位置传感器后恢复正常。 JV码：12A01-R-00319,Y,N,,,,
5999212,三眼射灯坏,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-10.00.00,2023-07-31-14.30.00,270,1,维修四部,辅助功能,照明设备,贯通道照明,贯通道三芯射灯损坏,不影响运营,已更换,工作令号:金均2023-7-40 1233# 121972 客室一位端右侧三眼射灯坏。,2023-7-31 更换新的三眼射灯后，故障消失，列车正常。 JV码；12A01-C-00117,Y,N,,,,
5999216,日光灯不亮,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-10.00.00,2023-07-31-16.00.00,360,1,维修四部,辅助功能,照明设备,照明组件,36W荧光灯损坏,不影响运营,已更换,工作令号:金均2023-7-40 1233# 121981 客室内 4 门上方日光灯不亮。,2023-7-31 更换一个新的36W灯管后，故障消失，列车正常。 物资编码：12A011303013 JV码：12A01-I-00016,Y,N,,,,
5999247,刮雨器坏,结束,12A01-1233,12A01-1233,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-31-10.00.00,2023-07-31-17.30.00,450,1,维修四部,车体,司机室,刮雨器,机械部件损坏,不影响运营,已更换,工作令号:金均2023-7-40 1233# 121931 司机室主驾驶台雨刮器不喷水且无动作。,2023-7-31 检查更换 1 个雨刮器控制盒后，恢复正常。 JV码：12A01-I-00051 零部件序列号（旧件）：无 零部件序列号（新件）：035-4,Y,N,,,,
5997110,01235#车上行左侧6-3车门切除,结束,12A01-1235,12A01-1235,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-30-20.48.00,2023-07-30-23.00.00,132,1,总调-OCC,车门,客室车门电气部件,,故障,掉线,已修理,工作令号:十二临-2023-7-7 1235# 122051 20:48 曲阜路站上行左侧6-3车门切除。（OA）,2023-7-30 列车回库后上车检查，下载TC1车6门门控器故障，为关门防挤压达到最大次数故障（代码09），观看视频为有异物落入门轨道内，后由司机取出。检查车门尺寸和功能均正常，多次开关门均正常，列车正常。,N,N,,,,
5961646,12A01均衡修7,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,计划修工单,2023-07-30-12.00.00,2023-07-30-18.30.00,510,14,,,,,,,,工作令号： 金均-2023-7-39,1215#均修7按规定完成各项作业，列车调道后车况正常。 1215# 120892MP2客室机组2送风机2故障，详见故障报单：59968898 1215#120851 TC1司机室主驾驶台刮雨器不喷水，详见故障报单：5996903 1215# 120883 M2客室5门上方日光灯不亮，详见故障报单：5996912 1215# 120901 司机室内双针压力表背景灯不亮，详见故障报单：5996917 暂不领用辅料包,N,N,,,,
5996898,送风机故障,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-30-10.00.00,2023-07-30-12.00.00,120,1,维修四部,空调,顶置式空调单元,供风风机 ,失效,不影响运营,已更换,工作令号:金均-2023-7-39 1215# 120892 MP2客室机组2送风机2故障。,2023-7-30 更换一个新的送风机后，故障消失，列车正常。 部件名称：客室通风机 零部件序列号（旧件）：1944229 零部件序列号（新件）：1943952 部件编号：12A010601010 JV:12A01-A-00730,Y,N,,,,
5996903,主驾驶台刮雨器不喷水,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-30-10.00.00,2023-07-30-13.30.00,210,1,维修四部,车体,司机室,刮雨器,附件损坏,不影响运营,已更换,工作令号:金均2023-7-39 1215#120851 TC1司机室主驾驶台刮雨器不喷水。,2023-7-30 检查更换一个雨刮器控制盒后，恢复正常。 部件名称：刮雨器控制盒 JV码:12A01-I-00051 零部件序列号（旧件）：K2020022502 零部件序列号（新件）：BJ-001,Y,N,,,,
5996912,日光灯不亮,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-30-10.00.00,2023-07-30-15.00.00,300,1,维修四部,辅助功能,照明设备,照明组件,整流器损坏,不影响运营,已更换,工作令号:金均2023-7-39 1215# 120883 M2客室5门上方日光灯不亮。,2023-7-30 更换一个新的镇流器（36W）后，故障消失，列车正常。 物资编码：12A011303014 JV码：12A01-I-00115,Y,N,,,,
5996917,背景灯坏,结束,12A01-1215,12A01-1215,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-30-10.00.00,2023-07-30-16.30.00,390,1,维修四部,车体,司机室,双针压力表,背景灯坏,不影响运营,已更换,工作令号:金均2023-7-39 1215# 120901 司机室内双针压力表背景灯不亮。,2023-7-30 更换一个新的背景灯灯泡，故障消失，列车正常。 备件编号：135499242 JV码：12A01-I-00109,Y,N,,,,
5996915,客室摄像头损坏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-7-30 1233# 121931 TC1 客室摄像头1#2#坏。,2023-7-30 更换客室摄像头1#2#后正常。（备件来自金桥基地自备仓库） 备件名称：客室摄像头 旧件：无 新件：202203090020 旧件：无 新件：202110210130,Y,N,,,,
5996920,客室摄像头坏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-7-30 1233# 121931 TC1 客室摄像头3#坏。 1223# 121942 MP1 客室摄像头3#坏。,2023-7-30 更换TC1客室摄像头3#、更换MP1客室摄像头3#后正常。（备件来自金桥基地自备仓库） 备件名称：客室摄像头 旧件：无 新件：202110210131 旧件：无 新件：202110210132,Y,N,,,,
5996923,客室摄像头坏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-07-30 1233# 121942 MP1客室摄像头1#2#坏。,2023-07-30 更换客室摄像头1#2#后正常。（备件来自金桥基地自备仓库） 备件名称：客室摄像头 旧件：无 新件：202201120229 旧件：无 新件：202201120230,Y,N,,,,
5996929,客室摄像头坏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-07-30 1233# 121953 M1 客室摄像头1#2#坏。,2023-07-30 更换客室摄像头1#2#后正常。（备件来自金桥基地自备仓库） 备件名称：客室摄像头 旧件：无 新件：10629 旧件：无 新件：10630,Y,N,,,,
5996932,客室摄像头坏,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-07-30 1233# 121953 M1 客室摄像头3#坏。,2023-07-30 更换客室摄像头3#后正常。（备件来自金桥基地自备仓库） 备件名称：客室摄像头 旧件：无 新件：10628,Y,N,,,,
5996934,媒体服务器故障,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,媒体服务器,失效/损坏,不影响运营,已更换,工作令号:十二日-2023-07-30 1233# 121931 TC1媒体服务器故障。,2023-07-30 更换TC1媒体服务器后正常。（备件来自金桥基地自备仓库） 备件名称：媒体服务器 旧件：无 新件：900029,Y,N,,,,
5996939,媒体控制器故障,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,媒体服务器,失效/损坏,不影响运营,已更换,工作令号:十二日-2023-07-30 1233# 121931 TC1 媒体控制器故障、121981 TC2 媒体控制器故障。,2023-07-30 更换TC1及TC2媒体控制器后正常。（备件来自金桥基地自备仓库） 备件名称：媒体控制器 旧件：无 新件：10179 旧件：无 新件：10208,Y,N,,,,
5996948,ACU12故障,结束,12A01-1233,12A01-1233,RS-12-04,维修四部（12#）日检四组,故障修工单,2023-07-30-09.00.00,2023-07-30-11.00.00,120,1,维修四部,乘客信息（PIS）,媒体播放系统,媒体控制器,功放模块故障,不影响运营,已更换,工作令号:十二日-2023-7-30 1233# 121981 TC2 ACU12故障，无关门音。,2023-07-30 更换TC2 ACU12后正常。（备件来自金桥基地自备仓库） 备件名称：ACU12 旧件：无 新件：202101070004,Y,N,,,,
5995738,司机室摄像头黑屏,结束,12A01-1233,12A01-1233,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-29-13.00.00,2023-07-29-15.00.00,120,1,维修四部,乘客信息（PIS）,视频监控系统,司机室红外摄像头,损坏,不影响运营,已更换,工作令号:十二日-2023-7-29 1233# 121931 司机室摄像头监控显示黑屏。,2023-7-29 更换司机室摄像头后，显示正常。 零部件名称：司机室摄像头 旧件：无 新件：10029 JV：12A01-I-00175,Y,N,,,,
5995762,司机室TV编码器损坏,结束,12A01-1233,12A01-1233,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-29-13.00.00,2023-07-29-15.00.00,120,1,维修四部,乘客信息（PIS）,媒体播放系统,LCD编码器,损坏,不影响运营,已更换,工作令号:十二日-2023-7-29 1233# 121981 司机室设备柜内TV编码器损坏,2023-7-29 更换新的TV编码器后，恢复正常 零部件名称：TV编码器 旧件：10056 新件：201904270148 JV:12A01-I-02506,Y,N,,,,
5995874,司机室TV编码器损坏,结束,12A01-1233,12A01-1233,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-29-13.00.00,2023-07-29-15.00.00,120,1,维修四部,乘客信息（PIS）,媒体播放系统,LCD编码器,损坏,不影响运营,已更换,工作令号:十二日-2023-7-29 1233# 121931 司机室设备柜内TV编码器损坏。,2023-7-29 更换新的TV编码器后，恢复正常 零部件名称：TV编码器 零部件序列号 旧件：无 零部件序列号 新件：201904270149 JV：12A01-I-02506,Y,N,,,,
5995879,客室动态地图无显示,结束,12A01-1233,12A01-1233,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-29-13.00.00,2023-07-29-15.00.00,120,1,维修四部,乘客信息（PIS）,广播,动态地图（LMDU）,显示不正常,不影响运营,已更换,工作令号:十二日-2023-7-29 1233# 121931 客室2门-4门之间动态地图无显示。,2023-7-29 更换新的动态地图后，恢复正常 零部件名称：动态地图显示器 零部件序列号 旧件：无 零部件序列号 新件：20221190192 JV：12A01-I-00299,Y,N,,,,
5995896,无法牵引故障,结束,12A01-1236,12A01-1236,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-29-13.00.00,2023-07-29-15.00.00,120,1,维修四部,控制,电气控制设备,,故障,不影响运营,已更换,工作令号:十二日-2023-7-29 1236# 122111 TC1车无法牵引故障,2023-7-29 上车检查，试推牵引，气制动缓解，牵引正常，故障未复现。 进行故障模拟，断开04K04常闭触点62脚，尝试牵引，气制动无法缓解，列车无法牵引，和故障发生时状态一致，对04K04的61脚、62脚常闭触点进行测量，阻值较大。 根据综合线路图分析判断，因04K04继电器常闭触点电阻过大，导致02K06线圈无电，造成无法牵引故障。 更换04K04继电器后，试推牵引十五次，气制动缓解正常，列车正常。 JV:12A01-I-00014,Y,N,,,,
5961586,12A01均衡修7,结束,12A01-1235,12A01-1235,RS-12-07,维修四部（12#）检修三班,计划修工单,2023-07-29-12.00.00,2023-07-29-17.00.00,510,14,,,,,,,,工作令号： 金均-2023-7-38,1235#均修7按规定完成各项作业，列车调道后车况正常。 1235# 122051 司机室内主驾驶台阅读灯不亮，详见故障报单：5995756 暂不领用辅料包,N,N,,,,
5996720,TC1端无法牵引，HMI无故障显示,结束,12A01-1236,12A01-1236,RS-12-08,维修四部（12#）检修四班,故障修工单,2023-07-29-10.00.00,2023-07-29-15.00.00,300,1,维修四部,其他,,,故障,不影响运营,已更换,工作令号:十二日-2023-7-29 1236# 122111 TC1端无法牵引，HMI无故障显示,2023-7-29 TC1车04K04继电器61点62点常闭触点电阻过大造成02K06无法正常吸合，故更换04K04后，试推牵引15次，气制动可缓解可以牵引。 备件名称：车辆控制继电器 JV码：12A01-I-00014,Y,N,,,,
5995756,主驾驶台阅读灯不亮,结束,12A01-1235,12A01-1235,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-29-08.30.00,2023-07-29-09.40.00,70,1,维修四部,辅助功能,照明设备,司机室照明,阅读灯损坏,不影响运营,已更换,工作令号:金均2023-7-38 1235# 122051 司机室内主驾驶台阅读灯不亮。,2023-7-29 更换一个新的阅读灯后，故障消失，列车正常。 JV 码12A01-I-02047,Y,N,,,,
5962186,12A02均衡修7,结束,12A02-1249,12A02-1249,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-07-28-12.00.00,2023-07-28-18.30.00,510,14,,,,,,,,工作令号： 金均-2023-7-55,1249#均修7按规定完成各项作业，列车上试车线正常，动调完成。 暂不领用辅料包。,N,N,,,,
5962290,12A02均衡修7,结束,12A02-1253,12A02-1253,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-07-28-12.00.00,2023-07-28-19.00.00,540,14,,,,,,,,工作令号： 金均-2023-7-56,1253#均修7按规定完成各项作业，列车上试车线正常，动调完成。 1253# 123153 二位端7L门旁紧急对讲按钮按下无反应。详见子工单号：5994285 暂不领用辅料包,N,N,,,,
5994285,紧急对讲按钮按下无反应,结束,12A02-1253,12A02-1253,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-07-28-10.00.00,2023-07-28-15.00.00,300,1,维修四部,乘客信息（PIS）,广播,乘客紧急通讯单元（PECU）,损坏,不影响运营,已更换,工作令号:金均-2023-7-56 1253# 123153 二位端7L门旁紧急对讲按钮按下无反应。,2023-7-28 更换M1车5-7门之间紧急对讲单元（PECU）后正常。（该备件由供应商提供。零部件名称:紧急对讲（PECU） 旧件: YS021120140017120013 新件:YS021120140017120015）,Y,N,,,,
5994585,调道折返时TC1右侧关门灯不亮,工作完成,12A03-12074,12A03-12074,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-07-28-10.00.00,2023-07-28-22.00.00,720,1,,控制,继电器,,故障,不影响运营,已更换,工作令号:金均-2023-7-74 12074# 124391 17：33调道折返时TC1右侧关门灯不亮。,2023-7-28 下载Datarecorder检查信号，发现以TC1车为准右侧车门关闭列车线无电，结合录像TC2车出库时关门灯状态正常，换端TC1后关门灯不亮，列车出库至折返线TC2关断司机室关门灯正常，HMI车门状态正常，中间只有转钥匙动作，分析司机室激活继电器02K35瞬时故障导致，两端继电器任意端故障都有可能导致此关门灯不亮，检查两头02K35继电器接线无松动，检查02K02继电器C1接线无松动，由于故障没有复现，现更换两司机室02K35继电器，多次转钥匙开关门列车状态正常。 该备件由供应商提供，物资编码暂未生成 物料名称：司机室激活继电器(02-K35) 规格型号：115EGSVF1 物料号：B400 生产厂家：西安神西气有限责任公司（代理商）,Y,N,,,,
5961561,12A01均衡修7,结束,12A01-1232,12A01-1232,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-07-27-12.00.00,2023-07-27-17.00.00,420,14,,,,,,,,工作令号： 金均-2023-7-37,1232#均修7按规定完成各项作业，列车上试车线正常，动调完成。 1232# 121871 左侧远光灯不亮。详见子工单号：5992047 暂不领用辅料包。,N,N,,,,
5962166,12A02均衡修7,结束,12A02-1248,12A02-1248,RS-12-07,维修四部（12#）检修三班,计划修工单,2023-07-27-12.00.00,2023-07-27-18.30.00,510,14,,,,,,,,工作令号： 金均-2023-7-54,1248#均修7按规定完成各项作业，列车调道后车况正常。 1248# 122831 TC1 司机室驾驶台刮雨器无动作且不喷水，详见故障报单：5992129 1248# 122881 TC2司机室主驾驶台刮雨器的水满和水缺灯同时亮，详见故障报单:5992149 暂不领用辅料包,N,N,,,,
5962424,12A03均衡修7,结束,12A03-12068,12A03-12068,RS-12-10,维修四部（12#）检修六班,计划修工单,2023-07-27-12.00.00,2023-07-27-19.00.00,540,14,,,,,,,,工作令号： 金均-2023-7-73,12068# 均7修按规定完成各项作业，列车上试车线正常，动调完成。 暂未领用辅料包,N,N,,,,
5992159,热继电器跳开故障,结束,12A01-1221,12A01-1221,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-27-10.00.00,2023-07-27-15.30.00,330,1,维修四部,空调,司机室空调,冷凝电机,失效,不影响运营,已更换,工作令号:十二日-2023-7-27 1221#121211 TC1司机室空调热继电器FR54跳开故障,2023-7-27 检查更换司机室空调冷凝机风机后，测试空调运行正常。,Y,N,,,,
5992154,空调跳红,结束,12A01-1227,12A01-1227,RS-12-02,维修四部（12#）日检二组,故障修工单,2023-07-27-10.00.00,2023-07-27-11.00.00,60,1,维修四部,空调,空调电气控制,客室控制器,软件故障,不影响运营,已更换,工作令号:十二日-2023-7-27 1227# 121621 TC2车空调跳红,2023-7-27 更换PC3010空调控制板后，经测试，空调恢复正常 JV：12A01-F-00095 更换备件：PC3010空调控制板 旧件：7020100055 新件：7020100154,Y,N,,,,
5992165,主驾台雨刮器不工作,结束,12A02-1252,12A02-1252,RS-12-02,维修四部（12#）日检二组,故障修工单,2023-07-27-10.00.00,2023-07-27-11.00.00,60,1,维修四部,车体,司机室,刮雨器,附件损坏,不影响运营,已更换,工作令号:十二日-2023-7-27 1252# 123071 TC1车司机室主驾台雨刮器不工作,2023-7-27 更换主驾台雨刮器控制盒后，经测试，功能正常（备件由供应商提供） 更换备件：主驾台雨刮器控制盒 旧件：2021052403 新件：2021052405 JV：12A02-I-80305,Y,N,,,,
5992047,远光灯不亮,结束,12A01-1232,12A01-1232,RS-12-06,维修四部（12#）检修二班,故障修工单,2023-07-27-10.00.00,2023-07-27-15.00.00,300,1,维修四部,辅助功能,头灯、尾灯、运营灯,头灯、尾灯及外部指示灯,头灯损坏,不影响运营,已更换,工作令号:金均-2023-7-37 1232# 121871 左侧远光灯不亮。,2023-7-27 更换远光灯灯泡后，列车正常。(该备件由自备仓库提供) 12A01-C-00008,Y,N,,,,
5992129,刮雨器坏,结束,12A02-1248,12A02-1248,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-27-10.00.00,2023-07-27-11.30.00,90,1,维修四部,车体,司机室,刮雨器,机械部件损坏,不影响运营,已更换,工作令号： 金均-2023-7-54 1248# 122831 TC1 司机室副驾驶台刮雨器无动作且不喷水。,2023-7-27 更换一个新的刮雨器控制盒后恢复正常。 部件名称：刮雨器控制盒 JV码:12A02-I-80306 零部件序列号（旧件）：2017120504 零部件序列号（新件）：K2022092706,Y,N,,,,
5992149,刮雨器坏,结束,12A02-1248,12A02-1248,RS-12-07,维修四部（12#）检修三班,故障修工单,2023-07-27-10.00.00,2023-07-27-13.00.00,180,1,维修四部,车体,司机室,刮雨器,机械部件损坏,不影响运营,已更换,工作令号:金均2023-7-54 1248# 122881 TC2司机室主驾驶台刮雨器的水满和水缺灯同时亮。,2023-7-27 更换一个新的刮雨器控制盒后恢复正常。 部件名称：刮雨器控制盒 JV码:12A02-I-80305 零部件序列号（旧件）：K2022092703 零部件序列号（新件）：k2022092702,Y,N,,,,
5990726,MP2车客室空调跳红,结束,12A01-1215,12A01-1215,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-27-05.00.00,2023-07-27-07.00.00,120,1,维修四部,空调,空调电气控制,客室控制器,软件故障,不影响运营,已更换,工作令号:十二日-2023-7-27 1215# 120892 MP2车客室空调跳红。,2023-7-27 更换MP2车客室空调控制器PC3011后，空调功能正常。 零部件名称：控制器PC3011 零部件序列号（旧）：0720200038 零部件序列号（新）：0720200085 JV;12A01-F-00126,Y,N,,,,
5990613,按钮指示灯不亮,结束,12A01-1211,12A01-1211,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-26-21.00.00,2023-07-26-23.00.00,120,1,维修四部,控制,电气控制设备,激活按钮,LED指示灯损坏,不影响运营,已更换,工作令号:十二日-2023-7-26 1211# 120611 TC1车司机室副驾台停放制动缓解按钮指示灯不亮。,2023-7-26 更换LED灯泡后，列车正常。 JV：12A01-I-00044,Y,N,,,,
5990614,紧急通风故障,结束,12A01-1220,12A01-1220,RS-12-01,维修四部（12#）日检一组,故障修工单,2023-07-26-21.00.00,2023-07-26-23.00.00,120,1,维修四部,空调,空调电气控制,紧急逆变器,失效,不影响运营,已更换,工作令号:十二日-2023-7-26 1220# 121162 MP1车客室机组二紧急通风故障。,2023-7-26 更换客室机组二紧急逆变器模块后，测试空调紧急通风功能正常，列车正常。 零部件名称：紧急逆变器模块 旧件：BJ BTN2028B2-0238 新件：BJ BTN2028B2-0117 JV：12A01-I-00021,Y,N,,,,
5990097,车门外部指示灯不亮,工作完成,12A03-12058,12A03-12058,RS-12-10,维修四部（12#）检修六班,故障修工单,2023-07-26-13.00.00,2023-07-26-14.00.00,60,1,,车体,车体结构,,故障,不影响运营,已更换,工作令号:金均-2023-7-72 12058# 123463 客室8门车门外部指示灯不亮。,2023-7-26 更换一个新的外部指示灯后恢复正常。 (该备件由供应商提供，物资编码未生成） 供应商无法提供厂家信息和规格型号。,Y,N,,,,
5960643,12A01均衡修7,结束,12A01-1222,12A01-1222,RS-12-05,维修四部（12#）检修一班,计划修工单,2023-07-26-12.00.00,2023-07-26-18.30.00,510,14,,,,,,,,工作令号： 金均-2023-7-36,1222#均修7按规定完成各项作业，列车上试车线正常，动调完成。 暂不领用辅料包。,N,N,,,,
5960514,12A01均衡修7,工作完成,12A01-1214,12A01-1214,RS-12-06,维修四部（12#）检修二班,计划修工单,2023-07-26-12.00.00,2023-07-26-17.00.00,420,14,,,,,,,,工作令号： 金均-2023-7-35,1214#均修7按规定完成各项作业，列车上试车线正常，动调完成。 1214# 120841 司机室主驾驶台下部工艺孔塞缺失。（2个） 120791 司机室主驾驶台下部工艺孔塞缺失。（2个）详见子工单号：5990032 暂不领用辅料包。,N,N,,,,
