工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5649416,180371车广播轻级故障,结束,18A01-18007,18A01-18007,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-01-27-13.30.00,2023-01-27-14.30.00,60,1,维修一部,乘客信息（PIS）,广播,,故障,不影响运营,已修理,工作令号:十八日-2023-1-27 180007#180371车广播轻级故障,18007#180371车广播轻级故障，上车查看故障数据，发现为180382车动态地图1，3无通信导致，查看发现为网线未插好，插好线后，功能正常，列车正常。,Y,N,,,,
5659040,018005#车TC1车火灾报警故障,结束,18A01-18005,18A01-18005,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-01-30-07.34.00,2023-01-30-11.30.00,236,1,总调-OCC,辅助功能,烟火报警系统,,故障,不影响运营,已更换,工作令号:十八临-2023-1-2 02023-01-30 07:34 十八号线丹阳路站上行18005#车，TC1车显示火灾报警。,2023-01-30   07:34 十八号线丹阳路站上行18005#180251车，TC1显示火灾报警，回库查看火灾报警控制器主机，有TC1-2号火灾探测器报警记录，检查相关线路无异常情况，同供应商共同检测判定此次故障是由于TC1车01-002号火灾报警探头失效引起检测值偏移触发报警阈值从而误触发火灾报警；供应商更换TC1-2号火灾探测器后测试功能正常，列车正常。,Y,N,,,,
5666838,18003#181861车空调严重故障。,结束,18A01-18003,18A01-18003,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-07-10.00.00,2023-02-07-11.30.00,90,1,维修一部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:十八日-2023-2-3 18003#181861车空调严重故障,18003#181861车空调严重故障，供应商上车检查发现空调客室控制器不工作，更换空调控制器后，空调恢复正常，列车正常。,Y,N,,,,
5666843,18031#181861车空调严重故障,结束,18A01-18031,18A01-18031,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-07-13.00.00,2023-02-07-14.30.00,90,1,维修一部,空调,顶置式空调单元,,故障,不影响运营,已更换,工作令号:十八日-2023-2-7 18031#181861车空调严重故障,18031#181861车空调严重故障，供应商上车检查发现空调客室控制器不工作，更换空调控制器后，空调恢复正常，列车正常。 零部件名称：空调控制器 旧序列号：M029049003000197190050 新序列号：M029049003000199240029,Y,N,,,,
5668747,18005#180273车空调严重故障,结束,18A01-18005,18A01-18005,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-08-20.00.00,2023-02-08-22.00.00,120,1,维修一部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:十八日-2023-2-8 18005#180273车空调严重故障,18005#180273车空调严重故障，供应商上车检查发现该车空调控制器与电脑连接不上，随即更换该车空调控制器后与电脑正常连接，空调故障消失，列车正常。 零部件名称：空调控制器 旧序列号：M029049003000197020036 新序列号：M029049003000198060019,Y,N,,,,
5673149,18028#181631车轮缘厚接近极限值，计划性镟修,结束,18A01-18028,18A01-18028,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-11-10.00.00,2023-02-11-12.00.00,120,1,维修一部,转向架,,,故障,不影响运营,已修理,工作令号:航镟-2023-2-2 18028#181631车轮缘厚接近极限值，计划性镟修。,18028#181631车轮缘厚接近极限值，计划性镟修，经镟轮后，181631车轮缘尺寸正常，列车正常。,Y,N,,,,
5673159,180103轮缘厚接近极限值，计划性镟修,结束,18A01-18002,18A01-18002,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-11-10.00.00,2023-02-12-14.21.13,1701,0,维修一部,转向架,,,故障,不影响运营,已修理,工作令号:航镟-2023-2-3 18002#180103车轮缘厚接近极限值，计划性镟修。,18002#180103车轮缘宽度接近极限值，计划性镟修，维修人员对180103车所有轮对镟轮后，经测量轮径值数据正常，上试车经线测试功能正常，列车正常。,Y,N,,,,
5674893,18192车报ECR-P1-Input-voltage-zero,结束,18A01-18033,18A01-18033,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-12-22.30.00,2023-02-12-22.30.00,0,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-2-12 IOR显示18033#18192车报ECR-P1-Input- voltage-zero故障（代码160023）,IOR显示18033#18192车报ECR-P1-Input-voltage-zero故障（代码160023）维修人员下载能耗数据显示网压异常，检查电压互感器接线良好，判断为电压互感器故障导致，更换电压互感器后确定网压正常，列车良好,Y,N,,,,
5685458,18023#全列车计划性镟修,结束,18A01-18023,18A01-18023,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-19-12.00.00,2023-02-26-12.30.37,10111,1,维修一部,转向架,轮对轴箱装置,,故障,不影响运营,已修理,工作令号:十八日-2023-2-19 18023#全列车计划性镟修,18023#全列计划性鏇轮已完成。维修人员对车辆轮对进行镟修后，经测量轮对 空簧高度 车钩高度 等数据正常，列车设备正常，试车线功能验证列车正常。,Y,N,,,,
5685678,180611车障碍物横梁有裂纹,结束,18A01-18011,18A01-18011,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-02-19-15.00.00,2023-02-19-17.00.00,120,1,维修一部,转向架,障碍物探测设备,,故障,不影响运营,已更换,工作令号:十八日-2023-2-19 18011#180611车右侧障碍物横梁焊缝处有裂纹,18011#180611车右侧障碍物横梁焊缝处有裂纹，供应商障碍物横梁进行更换后对其进行功能验证，功能正常，故障消除，列车正常,Y,N,,,,
5717690,18010#180562车报空调严重故障,结束,18A01-18010,18A01-18010,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-09-04.00.00,2023-03-10-15.00.30,2101,2,维修一部,空调,,,故障,不影响运营,已更换,工作令号:十八日-2023-3-9 2023-3-9 03:46早唤醒时IOR显示18010#180562车报空调严重故障,2023-3-9 03:46早唤醒时IOR显示18010#180562车报空调严重故障，维修人员上车发现空调机组2通风机1有故障，登顶检查通风机绝缘不正常，更换空调机组2后空调消除，列车正常。 部件名称：空调机组 序列号（旧）：2020413 序列号（新）：2020088,Y,N,,,,
5722351,HMI屏报黑匣子严重故障在182782车,结束,18A01-18047,18A01-18047,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-11-05.30.00,2023-03-11-11.41.07,371,1,维修一部,控制,电气控制设备,,故障,不影响运营,复位,工作令号:十八日-2023-3-11 早唤醒18047#HMI屏报黑匣子严重故障在182782车,早唤醒18047#HMI屏报黑匣子严重故障在182782车，供应商上车检查发现设备未正常启动，网络不通，断开黑匣子电源，设备重启后，恢复正常，列车正常。,Y,N,,,,
5723414,18026#全列车计划性镟修,结束,18A01-18026,18A01-18026,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-11-09.30.00,2023-03-14-19.17.27,4907,1,维修一部,转向架,轮对轴箱装置,,故障,不影响运营,已修理,工作令号:十八日-2023-3-11 18026#全列车计划性镟修,18026#全列车计划性镟修，维修人员对车辆轮对进行镟修后，经测量轮对、空簧高度、车钩高度等数据正常，列车设备正常，试车线功能验证列车正常。 零部件名称：轮对 序列号无。,Y,N,,,,
5733621,18036#182161车2门开关门缓慢,结束,18A01-18036,18A01-18036,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-16-13.30.00,2023-03-17-00.30.00,660,1,维修一部,车门,,,故障,不影响运营,已修理,工作令号:十八日-2023-3-16 2023-3-16-13：33正线报18036#182161车2门开关门缓慢,2023-3-16 13：33正线报18036#182161车2门开关门缓慢。供应商上车检查发现182161车2门开关门阻力大，发现下门槛和右门扇之间无间隙，检查该车门各数据均正常。紧固件无松动，调整下门槛后，开关门正常，列车正常。,Y,N,,,,
5738199,182761车报障碍物检测施加紧急制动,结束,18A01-18046,18A01-18046,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-19-13.00.00,2023-03-19-12.00.00,-60,1,维修一部,转向架,障碍物探测设备,,故障,不影响运营,已更换,工作令号:十八日-2023-3-19 18046#182761车正线报障碍物检测施加紧急制动,18046#182761车正线报障碍物检测施加紧急制动，供应商上车检测障碍物检测装置内部微动开关及外围相关接线正常，微动开关无明显异动，相关继电器接线正常，无异常，预防性更换障碍物弹簧板，测试功能正常，列车正常。,Y,N,,,,
5741002,180202车制动电阻电压2显示异常,结束,18A01-18004,18A01-18004,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-20-22.00.00,2023-03-20-23.00.00,60,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-3-20 PUT查看18004#180202车制动电阻电压2显示异常,PTU查看18004#180202车制动电阻电压2显示异常，维修人员上车检查制动电阻电压传感器接线正常，判断为电压传感器故障，更换电压传感器后功能正常，列车正常。 零部件名称：电压传感器 序列号旧：JM2208006 序列号新：JM2302001 厂家：锐明,Y,N,,,,
5745873,180061车双针压力表背光灯不亮,结束,18A01-18001,18A01-18001,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-23-12.00.00,2023-03-23-13.00.00,60,1,维修一部,车体,司机室,,故障,不影响运营,已更换,工作令号:十八日-2023-3-23 18001#180061车双针压力表背光灯不亮, 18001#180061车双针压力表背光灯不亮，维修人员上车更换180061车双针压力表内LED灯后故障消除，列车正常。,Y,N,,,,
5748571,180213车一轴左侧下方闸瓦有裂纹,结束,18A01-18004,18A01-18004,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-24-22.00.00,2023-03-24-23.00.00,60,1,维修一部,制动,气制动控制系统,,故障,不影响运营,已更换,工作令号:十八日-2023-3-25 18004#180213车一轴左侧下方闸瓦有裂纹,18004#180213车一轴左侧下方闸瓦有裂纹。维修人员上车更换18004#180213车一轴左侧下方闸瓦后功能测试正常，列车正常。,Y,N,,,,
5748596,18009#180491车1门有异响,结束,18A01-18009,18A01-18009,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-24-22.00.00,2023-03-24-23.00.00,60,1,维修一部,车门,,,故障,不影响运营,已修理,工作令号:十八日-2023-3-24 18009#180491车1门有异响, 18009#180491车1门有异响。维修人员上车查看异响原因为下门槛槽内有异物，清理门槛槽内异物后异响消除，列车正常。,Y,N,,,,
5755413,18009#车TC2一扇车门开门侧有划痕,结束,18A01-18009,18A01-18009,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-28-16.39.00,2023-03-29-02.00.00,561,1,总调-OCC,车门,客室车门机械部件,门页,门页油漆脱落,换表,已修理,工作令号:十八临-2023-3-7 02023-03-28 16:39 长江南路站下行18021次18009号车列控报下行尾端第一扇车门开门侧有划痕。,2023-03-28 16:39长江南路站下行18021次18009号车列控报下行尾端第一扇车门开门侧有划痕。经维修人员登车检查确认为180491（TC1）车10号门存在划痕，测量车门尺寸正常，开关门无干涉，对划痕处打磨并重新喷漆后修复划痕，列车正常。,N,N,,,,
5755434,182471车报左侧门关好继电器故障,结束,18A01-18042,18A01-18042,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-28-22.00.00,2023-03-28-23.00.00,60,1,维修一部,控制,继电器,,故障,不影响运营,已更换,工作令号:十八日-2023-3-28 18042#182471车报左侧门关好继电器故障,18042#182471车报左侧门关好继电器故障。维修人员上车下载数据发现继电器NB-K121.1信号正常，对继电器NB-K121.2/NB-K121.3进行预防性更换，更换后功能测试正常，列车正常。,Y,N,,,,
5755566,182821车障碍物检测横梁焊缝处有焊缝,结束,18A01-18047,18A01-18047,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-29-01.00.00,2023-03-29-14.00.00,780,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-3-29 18047#182821车障碍物检测装置横梁右侧焊缝处有焊缝,18047#182821车障碍物检测装置横梁右侧焊点处有裂痕，维修人员更换新障碍物检测装置横梁后测试功能正常，列车正常。,Y,N,,,,
5756752,018030#TC1至M2客室座椅上方有划痕,结束,18A01-18030,18A01-18030,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-28-16.02.00,2023-03-29-16.02.00,1440,1,总调-OCC,车体,车内设备,乘客座椅,损坏,换表,已修理,工作令号:十八临-2023-3-6 02023-03-28 16:02 民生路站下行18014次18030号车列控报下行第一节至第四节车厢非开门侧客室座椅上方有划痕。,2023-03-28 16:02 民生路站下行18014次18030号车列控报下行第一节至第四节车厢非开门侧客室座椅上方有划痕。 回库上车发现在某个特定角度光照和目视检查部分车窗存在轻微划痕，清洁处理后，划痕不明显。检查完客室监控视频未发现人为损坏情况。不影响运营，列车正常。,N,N,,,,
5761555,181882车报DCU9开门障碍物检测故障,结束,18A01-18032,18A01-18032,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-03-31-14.00.00,2023-03-31-15.00.39,61,0,维修一部,车门,客室车门机械部件,,故障,不影响运营,已修理,工作令号:十八日-2023-03-31 18032#181882车报DCU9开门障碍物检测故障,18032# 181882车车报DCU9开门障碍物检测故障。维修人员上车检查发现，181882车9门在开门过程中与车体侧墙固定座干涉，导致开门阻力过大，报开门障碍物检测故障，调整181882车9门右侧门扇高度后故障消除，开关门测试正常，列车正常。,Y,N,,,,
5763311,180202车报制动电阻电压2信号异常,结束,18A01-18004,18A01-18004,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-02-00.30.00,2023-04-02-01.30.00,60,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-4-2 18004#180202车报制动电阻电压2信号异常,18004# 180202车报制动电阻电压2信号异常。供应商上车下载能耗数据，发现18004# 180202车报制动电阻电压2信号异常。更换能耗采集板后，重新配置MVB通道后，故障消除。上电测试功能正常，列车正常。,N,N,,,,
5768825,座椅背部骨架部位均有脱胶,结束,18A01-18002,18A01-18002,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-04-17.30.00,2023-04-04-19.30.45,121,2,维修一部,车体,车内设备,,故障,不影响运营,已更换,工作令号:十八日-2023-4-4 18002#车180071车3门与5门之间座椅，180082车7门与9门之间座椅背部骨架部位均有脱胶。,18002#车180071车3门与5门之间座椅，180082车7门与9门之间座椅均有脱胶。供应商上车对18002#车180071车3门与5门之间座椅，180082车7门与9门之间座椅进行检查发现座椅背部骨架部位均存在脱胶现象，对骨架部位脱胶的座椅进行更换后，测试座椅功能正常，列车正常。,Y,N,,,,
5770563,180873车7门右侧LCD黑屏,结束,18A01-18015,18A01-18015,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-06-00.30.00,2023-04-06-01.30.00,60,1,维修一部,乘客信息（PIS）,媒体播放系统,,故障,不影响运营,已更换,工作令号:十八日-2023-4-6 18015#180873车7门右侧LCD黑屏,18015#180873车7门右侧LCD屏黑屏。供应商上车更换LCD屏后更新LCD屏版本，功能测试正常，版本正常，列车正常，故障消除。 零部件名称：LCD屏 序列号新：S1800000480003 序列号旧：S1800000480755 厂家：北海,Y,N,,,,
5776326,180382车报能耗记录仪严重故障,结束,18A01-18007,18A01-18007,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-08-13.00.00,2023-04-08-14.00.00,60,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-4-8 18007#180382车报能耗记录仪严重故障,18007#180382车报能耗记录仪严重故障。供应商上车下载数据，发现18007#180382车能耗记录仪MVB离线，更换能耗采集板后，重新配置MVB通道后，故障消除。上电测试功能正常，列车正常。,Y,N,,,,
5792889,180763报辅助逆变器严重故障,结束,18A01-18013,18A01-18013,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-16-14.00.00,2023-04-16-15.00.00,60,1,维修一部,辅助供电,输入电路,,故障,不影响运营,已更换,工作令号:十八日-2023-4-16 18013#180763报辅助逆变器严重故障,18013#180763报辅助逆变器严重故障。供应商上车下载数据查看分析，确定为180763车辅助逆变器风扇故障导致， 更换辅助逆变器风扇后上电进行自检，自检后故障不复现，故障消除，列车正常。,Y,N,,,,
5796097,180532车网络硬盘录像机1硬盘故障,结束,18A01-18009,18A01-18009,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-17-23.00.00,2023-04-17-23.59.00,59,1,维修一部,乘客信息（PIS）,视频监控系统,,故障,不影响运营,已更换,工作令号:十八日-2023-4-17 18009#180532车报网络硬盘录像机1硬盘故障。,18009#180532车报网络硬盘录像机1硬盘故障，供应商上车下载数据查看分析，发现网络硬盘录像机1硬盘容量异常，将录像机1硬盘更换之后故障消除，上电测试功能正常，列车正常。,Y,N,,,,
5796116,18046#182711车IOR离线,结束,18A01-18046,18A01-18046,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-17-23.00.00,2023-04-17-23.59.00,59,1,维修一部,辅助功能,辅助追踪预警系统,,故障,不影响运营,已更换,工作令号:十八日-2023-4-17 18046#182711车IOR离线,IOR发现18046#离线，维修人员上车检查，发现182711车WTD设备无线通讯板卡异常，更换WTD无线通讯板卡和SIM卡后IOR显示18046#车在线，列车正常。 零部件名称：SIM卡 新件编号：8986062252005827795N 旧件编号：8986062252005827792N,Y,N,,,,
5796139,180311车报事件记录仪不工作,结束,18A01-18006,18A01-18006,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-17-23.00.00,2023-04-17-23.59.00,59,1,维修一部,控制,主处理模块,,故障,不影响运营,已更换,工作令号:十八日-2023-4-17 18006#180311车报事件记录仪不工作。,18006#180311车报事件记录仪不工作故障，供应商上车下载数据查看分析，确定为180311车VCU1的以太网接口板卡故障，更换180311车VCU1的以太网接口板卡后，重新刷新软件后，故障消除，上电测试后功能正常，列车正常。 零部件名称：以太网接口板卡 零部件旧件：LBKN61D4F0 零部件新件：LBK761D3F0,Y,N,,,,
5802103,18035#182073车报紧急负载保险跳闸,结束,18A01-18035,18A01-18035,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-20-14.00.00,2023-04-20-14.58.26,58,1,维修一部,辅助供电,输入电路,,故障,不影响运营,已更换,工作令号:十八号 2023-4-20 18035#182073车报紧急负载保险HC-FX03跳闸（X=1.3）,18035#182073车报紧急负载保险HC-FX03跳闸（X=1.3），供应商上车检查发现182073车紧急负载保险的辅助触点存在接触不良，轻微触碰故障复现，对该辅助触点进行更换后，上电测试功能正常，列车正常. 零部件名称：熔断器辅助触点. 序列号：无.,Y,N,,,,
5805070,182143车能耗记录仪线电压值过压,结束,18A01-18036,18A01-18036,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-22-00.30.00,2023-04-22-01.30.00,60,0,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-4-22 18036#182143车能耗记录仪线电压值过压,18036#182143车能耗记录仪线电压值过低。厂家上车查看数据，确定能耗母线电压数据偏小；更换电压传感器数据后恢复正常，故障消除，列车正常。 零部件名称：电压传感器 旧件序列号：无 新件序列号：JM23020010,Y,N,,,,
5813106,18035#全列车计划性镟轮,结束,18A01-18035,18A01-18035,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-04-25-22.00.00,2023-04-29-13.00.00,5220,4,维修一部,转向架,,,故障,不影响运营,已修理,工作令号:十八日-2023-4-25 18035#全列车计划性镟轮,18035#全列车计划性镟修，对所有轮对数据测量后测量数据正常，上试车线功能正常，列车正常。,Y,Y,4,,,
5824955,18028#全列车计划性镟修,结束,18A01-18028,18A01-18028,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-02-09.00.00,2023-05-04-09.00.00,2880,1,维修一部,转向架,,,故障,不影响运营,已修理,工作令号:十八日-2023-5-2 18028#全列车计划性镟修,18028#全列车 轮对数据接近限值，设备班组计划性镟修。日检班组对以上所有轮对镟轮后测量数据正常，上试车线功能正常，列车正常。,Y,Y,3,,,
5833071,18040#车繁荣路站下行报自动广播故障,结束,18A01-18040,18A01-18040,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-06-08.10.00,2023-05-07-14.01.10,1791,1,总调-OCC,乘客信息（PIS）,广播,,故障,换表,已更换,工作令号:十八临-2023-5-1 2023-05-06 08:10 十八号线繁荣路站下行18040#车自动广播故障。,2023-05-06 08:10 十八号线繁荣路站下行18040#车自动广播故障，维修人员上车下载故障数据，发现182351车（TC1）司机室广播控制主机上中央控制器数据异常，更换司机室广播控制主机上中央控制器，预防性更换司机室广播控制主机上TMS接口模块，多次测试广播报站正常，列车正常。 更换零部件名称： 1：中央控制器 旧件： 523310720082957 新件： 5233107201C5986 2：TMS接口模块 旧件： L175001305004643009 新件：J181500405004643023,Y,Y,1,,,
5840808,探伤发现障碍物装置右侧焊缝有裂纹,结束,18A01-18044,18A01-18044,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-10-13.00.00,2023-05-10-14.00.00,60,1,维修一部,转向架,障碍物探测设备,,故障,不影响运营,已更换,工作令号:十八日-2023-5-10 18044#182641车探伤发现障碍物装置右侧焊缝有裂纹,18044#182641车探伤发现障碍物装置右侧焊缝有裂纹。维修人员更换障碍物检测装置后调整设备参数，测试后设备正常，列车正常。,Y,N,,,,
5843250,殷高路至上海财经大学区间内有晃动,结束,18A01-18015,18A01-18015,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-11-19.33.00,2023-05-11-22.00.00,147,1,维修一部,转向架,,,故障,不影响运营,查无原因,工作令号:十八日-2023-5-11 2023-5-11 19：33分接乘客投诉报18015#车在殷高路至上海财经大学区间内有晃动。,2023-5-11 19：33分接乘客投诉报18015#车在殷高路至上海财经大学区间内有晃动。检查人员回库检查车下走行部及车下各部件后未发现异常，列车正常。,Y,N,,,,
5851116,18002#车TC1端PIS屏显示错误,结束,18A01-18002,18A01-18002,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-15-07.54.00,2023-05-15-23.54.00,960,1,总调-OCC,乘客信息（PIS）,媒体播放系统,,故障,换表,已更换,工作令号:十八临-2023-5-2 2023-05-15 07:54 十八号线芳芯路站下行18002#车，TC1端PIS屏显示错误。,2023-05-15 07：54 十八号线芳芯路站下行18002＃TC1车PIS屏显示错误。 上车查看交换机日志有数据通讯中断记录，查看PIS视频发现双面屏3、双面屏4、2位端端屏LED在报站时无字幕显示，检查相关线缆和连接器均正常，判断为客室交换机1故障，更换客室交换机1，并预防性更换车外侧LED屏1和双面屏4，测试正常。 更换部件：客室交换机1 厂家：天津北海型号：TNS5500d-4GT-8T-BH 旧序列号：3418210300003 新序列号：BBB0921000020 更换部件：车外侧LED屏型号：BHC-L-117 厂家：天津北海 旧序列号：S91010047860033 新序列号：S91010047860294 更换部件：双面屏 厂家：天津北海型号：BHC-L-119 旧序列号：无 新序列号：无,Y,Y,1,,,
5851370,18032#181781车报右侧无门使能信号,结束,18A01-18032,18A01-18032,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-15-22.00.00,2023-05-15-23.00.00,60,1,维修一部,控制,继电器,,故障,不影响运营,已更换,工作令号:十八日-2023-05-15 18032#181871车报右侧无门使能信号。,18032#181781车报右侧无门使能信号。检查人员上车检查发现NB-K116继电器异常，更换该继电器后故障消除，检查开关门功能正常，列车正常。,Y,N,,,,
5859860,18014#180841（TC2）车6门旁LCD屏黑屏,结束,18A01-18014,18A01-18014,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-19-19.31.00,2023-05-20-02.05.00,394,1,总调-OCC,乘客信息（PIS）,媒体播放系统,,故障,掉线,已更换,工作令号:十八临-2023-5-4 2023-05-19 19:31 十八号线长江南路站下行18014#180841(TC2)车6门旁广告屏黑屏。,2023-05-19 19:31 十八号线长江南路站下行18014#车，下行第一节第三扇右侧车门旁广告屏黑屏。维修人员上车检查确认为180841（TC2）车厢6门旁客室LCD屏（即广告屏）黑屏，检查客室LCD屏电源线及信号线安装紧固，无松动。重启该客室LCD屏发现有广告声音，但仍为黑屏状态，判断为客室LCD屏内部故障导致黑屏，更换客室LCD屏后故障消除，广告画面显示正常，列车正常。 更换零部件名称：客室LCD屏， 厂家：天津北海， 型号：BHC-D-121， 旧件序列号：S1800000480761， 新件序列号：S1800000481724。,Y,N,,,,
5866692,181741车在正线闪报火灾严重故障,结束,18A01-18029,18A01-18029,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-22-14.00.00,2023-05-22-15.00.00,60,1,维修一部,辅助功能,烟火报警系统,,故障,不影响运营,已更换,工作令号:十八日-2023-5-22 18029#181741车在正线闪报火灾严重故障,18029#181741车在正线闪报火灾严重故障，供应上车下载火灾控制器数据，并无发现异常，预防性更换181741车火灾控制器，故障消除，列车正常。,Y,N,,,,
5879629,181211车SKS电源模块卡扣损坏,结束,18A01-18021,18A01-18021,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-30-15.00.00,2023-05-30-18.40.26,220,1,维修一部,辅助功能,,,故障,不影响运营,已更换,工作令号:十八日-2023-5-30 18021#181211车SKS电源模块卡扣损坏,18021#181211车SKS电源模块卡扣损坏，更换电源模块后，上电测试正常，故障消除，列车正常 零部件名称：SKS电源模块 零部件序列号（旧件）：LBL2447811 零部件序列号（新件）：LBH4443555,Y,N,,,,
5881902,18001#180052车6门和4门之间LCD屏黑屏,结束,18A01-18001,18A01-18001,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-31-23.50.00,2023-06-01-00.52.45,63,1,维修一部,乘客信息（PIS）,媒体播放系统,,故障,不影响运营,已更换,工作令号:十八日-2023-5-31 18001#180052车6门和4门之间LCD屏黑屏,18001#180052车6门和4门之间LCD屏黑屏。供应商上车更换LCD屏并更新LCD版本，功能测试正常，版本正常，列车正常，故障消除。,Y,N,,,,
5881910,18001#180033紧急报警器1故障,结束,18A01-18001,18A01-18001,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-05-31-23.50.00,2023-06-01-00.52.35,63,1,维修一部,乘客信息（PIS）,,,故障,不影响运营,已更换,工作令号:十八日-2023-5-31 18001#180033紧急报警器1故障,18001#180033紧急报警器1故障，发现是乘客紧急报警器故障，供应商更换新的乘客紧急报警器后，故障消除，功能正常，列车正常。 供应商：北海 零部件名称：乘客紧急报警器 旧序列号：S91010047891243 新序列号：S91010047890870,Y,N,,,,
5889418,180333车左侧lcd及动态地图黑屏,结束,18A01-18006,18A01-18006,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-06-05-01.00.00,2023-06-05-02.00.00,60,1,维修一部,乘客信息（PIS）,媒体播放系统,,故障,不影响运营,已更换,工作令号:十八日-2023-6-4 18006#180333车左侧lcd及动态地图黑屏,18006#180333车左侧lcd，动态地图黑屏，维修人员上车检查客室交换机接线正常，重启客室交换机后故障消除，判定为客室交换机偶发故障，重新更换客室交换机后，lcd屏及动态地图功能正常，列车正常。 零部件名称：客室交换机 旧件：YAI0808000138 新件：BBB1119000335,Y,N,,,,
5889429,180643车tcu无法连接,结束,18A01-18011,18A01-18011,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-06-05-01.00.00,2023-06-05-02.00.00,60,1,维修一部,控制,网络设备,,故障,不影响运营,已更换,工作令号:十八日-2023-06-04 18011#180643车tcu无法连接,18011#180643车tcu无法连接，维修人员上车检查，查看数据后判断为以太网交换机故障，更换交换机后，故障消除，列车正常。 零部件名称：交换机 旧件序列号：015526 新件序列号：015548,Y,N,,,,
5895773,18016#180911车报空调机组1中等故障,结束,18A01-18016,18A01-18016,RSSIE-02,西门子车辆部18#日检二班,故障修工单,2023-06-07-12.00.00,2023-06-07-14.00.00,120,1,维修一部,空调,空调电气控制,,故障,不影响运营,查无原因,工作令号:十八日-2023-6-7 18016#180911车报空调机组1中等故障,18016#180911车报空调机组1中等故障，供应商上车检查，空调工作正常，故障已消失，下载数据检查无异常，多次启动空调测试，功能正常，空调长时间运行无异常，列车正常。,Y,N,,,,
